Country Name,Country Code,Time,Time Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],Agricultural land (% of land area) [AG.LND.AGRI.ZS],Arable land (% of land area) [AG.LND.ARBL.ZS],Average supply of protein of animal origin (g/cap/day) [CC.PRO.ANI],Electricity net consumption [CC.ELEC.CON],Energy intensity of the economy (kWh per 2011$PPP) [CC.EG.INTS.KW],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GHG growth (annual %) [CC.GHG.GRPE],Government Effectiveness: Estimate [GE.EST],"Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]",People using at least basic drinking water services (% of population) [SH.H2O.BASW.ZS],People using at least basic sanitation services (% of population) [SH.STA.BASS.ZS],People with basic handwashing facilities including soap and water (% of population) [SH.STA.HYGN.ZS],Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],"Population, total [SP.POP.TOTL]",Rule of Law: Estimate [RL.EST],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]",Urban population (% of total population) [SP.URB.TOTL.IN.ZS]
Marshall Islands,MHL,1999,YR1999,68.5242358752702,66.6666666666667,5.55555555555556,..,..,..,114326300,-1.25514281985839,2267.56912213892,-0.32,..,..,..,..,..,..,50418,..,..,0,..,68.053
Marshall Islands,MHL,1998,YR1998,..,66.6666666666667,5.55555555555556,..,..,..,112279400,-0.819393719602047,2229.71244737469,2.92,..,..,..,..,..,..,50356,-0.161209627985954,..,0,..,67.712
Marshall Islands,MHL,1997,YR1997,..,66.6666666666667,5.55555555555556,..,..,..,110705600,-6.44566279648672,2194.23225576279,0.49,..,..,..,..,..,..,50453,..,..,0,..,67.385
Marshall Islands,MHL,1996,YR1996,..,66.6666666666667,5.55555555555556,..,..,..,110858000,-10.3029467706811,2194.20857827128,0.49,..,..,..,..,..,..,50523,-0.202153459191322,..,0,..,67.058
Marshall Islands,MHL,1995,YR1995,..,66.6666666666667,5.55555555555556,..,..,..,120230000,8.21325381924744,2382.96269869584,4.08,..,..,..,..,..,..,50454,..,..,0,..,66.727
Marshall Islands,MHL,1994,YR1994,..,66.6666666666667,5.55555555555556,..,..,..,108071000,5.87772695718417,2152.20854741705,4.25,..,..,..,..,..,..,50214,..,..,0,..,66.396
Marshall Islands,MHL,1993,YR1993,..,66.6666666666667,5.55555555555556,..,..,..,99461000,6.00624066745678,1996.08653768965,5.42,..,..,..,..,..,..,49828,..,..,0,..,66.063
Marshall Islands,MHL,1992,YR1992,..,66.6666666666667,5.55555555555556,..,..,..,91063000,7.14085863057019,1849.29531700581,312.32,..,..,..,..,..,..,49242,..,..,0,..,65.728
Marshall Islands,MHL,1991,YR1991,..,66.6666666666667,5.55555555555556,..,..,..,82507000,0.0878252438949687,1704.58442658513,..,..,..,..,..,..,..,48403,..,..,0,..,65.392
Marshall Islands,MHL,1990,YR1990,..,66.6666666666667,..,..,..,..,78476000,2.67624646445832,1660.34063260341,..,..,..,..,..,..,..,47265,..,..,0,..,65.054
Marshall Islands,MHL,1989,YR1989,..,66.6666666666667,..,..,..,..,72798000,-1.691608811172,1588.53950727737,..,..,..,..,..,..,..,45827,..,..,0,..,64.714
Marshall Islands,MHL,1988,YR1988,..,66.6666666666667,..,..,..,..,70688000,7.78904676718031,1603.1933230518,..,..,..,..,..,..,..,44092,..,..,0,..,64.224
Marshall Islands,MHL,1987,YR1987,..,66.6666666666667,..,..,..,..,62983000,9.36375378856565,1493.62075507494,..,..,..,..,..,..,..,42168,..,..,0,..,63.47
Marshall Islands,MHL,1986,YR1986,..,66.6666666666667,..,..,..,..,55989000,24.5424993212567,1392.34556848702,..,..,..,..,..,..,..,40212,..,..,0,..,62.711
Marshall Islands,MHL,1985,YR1985,..,66.6666666666667,..,..,..,..,43879000,-6.25729263898708,1144.73924499752,..,..,..,..,..,..,..,38331,..,..,0,..,61.945
Marshall Islands,MHL,1984,YR1984,..,66.6666666666667,..,..,..,..,45144000,3.86602587628362,1234.65703971119,..,..,..,..,..,..,..,36564,..,..,0,..,61.175
Marshall Islands,MHL,1983,YR1983,..,66.6666666666667,..,..,..,..,41749000,15.5080036239229,1196.89802471259,..,..,..,..,..,..,..,34881,..,..,0,..,60.396
Marshall Islands,MHL,1982,YR1982,..,66.6666666666667,..,..,..,..,34918000,4.83122837156553,1047.64476447645,..,..,..,..,..,..,..,33330,..,..,0,..,59.614
Marshall Islands,MHL,1981,YR1981,..,66.6666666666667,..,..,..,..,31020000,..,972.93228366214,..,..,..,..,..,..,..,31883,..,..,0,..,58.826
Marshall Islands,MHL,1980,YR1980,..,66.6666666666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30574,..,..,..,..,58.298
Marshall Islands,MHL,1978,YR1978,..,66.6666666666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28400,..,..,..,..,59.237
Marshall Islands,MHL,1979,YR1979,..,66.6666666666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29417,..,..,..,..,58.769
Marshall Islands,MHL,1977,YR1977,..,66.6666666666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27479,..,..,..,..,59.704
Mexico,MEX,2022,YR2022,..,..,..,..,..,..,..,..,..,..,..,38.6317506401536,..,..,..,..,131563000,..,..,..,3.90000009536743,81.3
Mexico,MEX,2021,YR2021,..,..,..,..,..,..,1293037866360.17,4.79719174934905,9926.42276755436,..,-0.312162280082703,38.4691768599612,..,..,..,-0.636740207672119,130262220,-0.799713492393494,..,..,4.37900018692017,81.016
Mexico,MEX,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,38.667824608156,..,..,..,..,132834000,..,..,..,3.68700003623962,81.582
Mexico,MEX,2024,YR2024,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134074000,..,..,..,..,81.862
Mexico,MEX,2025,YR2025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,135284000,..,..,..,..,82.14
Mexico,MEX,2020,YR2020,99.4000015258789,49.969392216878,10.3248540343116,..,267.34,..,1087117783073.31,-8.16735801037942,8431.66501744762,..,-0.242663219571114,38.1137172572113,99.67956828,92.42406261,..,-0.85638153553009,128932753,-0.647769391536713,14.3314907823789,2.08990491135674,4.44999980926514,80.731
Mexico,MEX,2019,YR2019,99.5999984741211,49.4385143650814,9.97968054733918,..,277.14414,..,1269404276770.7,-0.18590678837252,9950.2176218348,..,-0.279377490282059,38.4391855651152,99.47726394,91.73666093,89.84379235,-0.836903512477875,127575529,-0.646010875701904,13.1373520395557,2.33148864039562,3.48000001907349,80.444
Mexico,MEX,2018,YR2018,99.5,49.6494251395355,10.2368888088685,44,275.66438,..,1222408203104.3,2.19499472522698,9686.98492655586,0.1,-0.263602465391159,37.7169456249161,99.26913243,91.04184497,89.82111114,-0.648208022117615,126190782,-0.626365125179291,13.0646377793546,2.97246357186155,3.27999997138977,80.156
Mexico,MEX,2017,YR2017,100,49.8706242444507,10.4205355076005,43.7,262.3672,..,1158913035796.37,2.11312913549695,9287.84958732302,-0.58,-0.0319954790174961,37.3923288012481,98.87578129,90.33947554,89.79834169,-0.797446548938751,124777326,-0.569108903408051,13.0356726825138,2.49145989462518,3.42000007629395,79.867
Mexico,MEX,2016,YR2016,99.5,50.5866920445485,11.1880449600041,43,263.93144,1.15,1078490651625.31,2.63053242455089,8744.51555912786,1.99,0.0639017894864082,37.6016796748747,98.45286453,89.62944687,89.77550185,-0.62906938791275,123333379,-0.564790964126587,13.5343603549909,1.97649012771073,3.85999989509583,79.577
Mexico,MEX,2015,YR2015,99,50.7626224954345,11.3418555003987,41.7,253.71084,1.148,1171867608197.72,3.29315152833387,9616.64555810607,3.79,0.151816561818123,37.49982221611,98.02544354,88.91148404,89.75249473,-0.798699080944061,121858251,-0.434998780488968,12.7823935220231,2.20068400833779,4.30999994277954,79.285
Mexico,MEX,2014,YR2014,99.1729278564453,50.7976028190025,11.3999845675043,40.7,244.60506,1.181,1315351183524.54,2.84977325490688,10928.9160089988,-1.33,0.13829705119133,37.2536620443332,97.5936259,88.18573213,89.72949429,-0.853918790817261,120355137,-0.406367480754852,10.6256050549437,4.58306692696599,4.80999994277954,78.993
Mexico,MEX,2013,YR2013,99.1476974487305,51.1772422130199,11.5697420201137,40,239.32269,1.214,1274443084716.57,1.35409196151679,10725.1835873796,-0.79,0.30745142698288,37.6252500528999,97.15725463,87.45178303,89.70633655,-0.714223802089691,118827158,-0.549149870872498,10.294578624308,5.59472733708794,4.90999984741211,78.699
Mexico,MEX,2012,YR2012,99.1116333007813,51.7050335656781,11.6011214280203,40,248.23514,1.23,1201089987015.45,3.64232267941347,10241.727828043,-0.97,0.300963640213013,37.5091793481603,96.71644433,86.70980432,89.68317442,-0.662454187870026,117274156,-0.53518009185791,9.77301560493986,6.41609075589936,4.8899998664856,78.405
Mexico,MEX,2011,YR2011,99.0281524658203,52.1217109493557,11.6854857378019,40,240.50772,1.237,1180489601957.61,3.66300792950094,10203.4212952716,16.52,0.257281601428986,37.0622564998694,96.27120298,85.95971004,89.66001526,-0.667768597602844,115695468,-0.549887716770172,10.0124026674765,6.80363486995683,5.17000007629395,78.111
Mexico,MEX,2010,YR2010,99.2366943359375,52.3712029630392,11.7971141233056,40.3,216.27422,1.277,1057801295584.05,5.11811814321163,9271.39839576997,0.71,0.0992598310112953,36.8210636482897,95.82133427,85.20102819,..,-0.726463437080383,114092961,-0.552031338214874,10.1109133125608,4.87178672283127,5.30000019073486,77.815
Mexico,MEX,2009,YR2009,98.1982116699219,52.8213174207156,11.905656009671,40.3,202.092,1.333,900045350649.351,-5.28574413681751,8002.97217765844,-2.63,0.14482419192791,36.878748812402,95.36710258,84.43419231,..,-0.686627805233002,112463886,-0.56286883354187,9.67979626268781,3.97955834388695,5.3600001335144,77.52
Mexico,MEX,2008,YR2008,98.9140396118164,53.1675197407341,11.9889914864065,40.3,204.569,1.266,1109989063586.62,1.14358458719401,10016.5712139986,5.39,0.163555026054382,36.3619501807192,94.90809059,83.65830449,..,-0.804012358188629,110815272,-0.689283549785614,10.0237674138845,6.46390540473556,3.86999988555908,77.222
Mexico,MEX,2007,YR2007,97.9105682373047,54.8882430103655,12.098562205818,39.7,202.249,1.281,1052696282278.87,2.29144571429802,9642.68051672231,3.93,0.138943001627922,36.3741658117752,94.32032157,82.87293106,..,-0.729851603507996,109170503,-0.542932212352753,..,5.61644383895187,3.63000011444092,76.92
Mexico,MEX,2006,YR2006,99.1141586303711,54.8213688623679,12.0183132282209,39,196.409,1.336,975387131716.089,4.49507789421408,9068.29421839425,4.25,0.0517772845923901,36.084331613632,93.71099729,82.07830717,..,-0.636888444423676,107560155,-0.472546279430389,..,6.14082292371565,3.5699999332428,76.616
Mexico,MEX,2005,YR2005,98.932731628418,54.8213688623679,11.983847321176,38.3,192.272,1.381,877476221382.101,2.30780706591736,8277.67156384567,4.96,0.0331377945840359,35.531245524941,93.09668937,81.27377788,..,-0.445820868015289,106005199,-0.382989525794983,..,5.7327538146515,3.55999994277954,76.308
Mexico,MEX,2004,YR2004,98.5977020263672,54.8213688623679,11.9416651662851,38,184.41,1.4,782240601984.76,3.92059081028791,7484.486398707,0.89,0.0786195173859596,35.0260804930013,92.47751433,80.45935571,..,-0.214082449674606,104514934,-0.409910470247269,..,4.36602281833024,3.94000005722046,75.997
Mexico,MEX,2003,YR2003,97.4008560180664,54.8110805319067,12.1669796033849,38,172.577,1.431,729336319677.449,1.4463826837036,7075.36964299974,5.05,0.135325372219086,34.3202802348697,91.85330186,79.6345608,..,-0.11687808483839,103081020,-0.377902716398239,..,3.44311201943871,3.46000003814697,75.682
Mexico,MEX,2002,YR2002,97.897087097168,54.8110805319067,11.9262326705934,37.3,174.025,1.457,772106378935.377,-0.0398444814685348,7593.1373448964,1.29,0.218386545777321,33.8841005857337,91.22439328,78.79972131,..,-0.0583082623779774,101684764,-0.349208414554596,..,2.62829188080854,3,75.365
Mexico,MEX,2001,YR2001,97.1383209228516,54.8110805319067,11.9092569253324,..,171.147,1.423,756706300589.791,-0.404390126692846,7544.56872335784,-17.23,..,33.479159077212,90.59062785,77.9543609,..,..,100298152,..,..,2.49568411439543,2.63000011444092,75.045
Mexico,MEX,2000,YR2000,98.0071334838867,54.6979088968338,11.78271046066,..,166.513,1.454,707906744574.644,4.94245371467422,7157.81449985734,4.96,0.276181936264038,33.7640115261632,89.9520067,77.0982603,..,-0.200209870934486,98899845,-0.426509559154511,9.57286143756433,3.48034666575852,2.65000009536743,74.722
Mexico,MEX,1999,YR1999,96.7482986450195,54.6958512307415,11.7893978754598,..,156.832,1.54,600232874042.927,2.75355424748236,6157.19304371027,-3.86,..,33.2028615425263,..,..,..,..,97484823,..,8.60813618545405,2.24573394340328,2.59999990463257,74.441
Mexico,MEX,1998,YR1998,96.092755,54.6953368142185,11.7446436379537,..,148.949,1.566,526502129378.284,5.16392516795146,5481.18195394699,6.91,0.38436958193779,33.5768804164862,..,..,..,-0.423062264919281,96056313,-0.532132267951965,8.15561188297102,1.64732690008441,3.73000001907349,74.186
Mexico,MEX,1997,YR1997,96.3295822143555,54.6876205663726,11.720980477893,..,144.58669,1.604,500413483109.175,6.84685227862427,5289.16765276589,5.71,..,33.7012675047456,..,..,..,..,94611008,..,8.9877306757099,3.07409688406993,4.23999977111816,73.929
Mexico,MEX,1996,YR1996,96.093624,54.6876205663726,11.686000154325,..,132.938,1.691,410975595310.156,6.77325869445046,4412.11629751815,5.59,0.225326701998711,32.7611265434053,..,..,..,-0.925459146499634,93147045,-0.726646363735199,8.74298165622915,4.07161824670104,5.46999979019165,73.67
Mexico,MEX,1995,YR1995,95.8944625854492,54.6284626662208,11.6052367602047,..,125.452,1.671,360073909243.855,-6.29123082110117,3928.22371141004,-3.93,..,32.7648265767023,..,..,..,..,91663290,..,8.47962461733246,3.43232844926424,7.09999990463257,73.368
Mexico,MEX,1994,YR1994,95.238294,54.6258905836055,11.5995781784511,..,120.955,1.535,527813238126.278,4.94108067568743,5854.41811722684,5.59,..,31.8349454726981,..,..,..,..,90156396,..,8.49192167477219,2.08486369482144,4.44000005722046,72.985
Mexico,MEX,1993,YR1993,95.4484634399414,54.620746418375,11.590318681036,..,112.418312,1.5,500736065605.341,1.94115584773009,5650.02628596643,4.49,..,30.9232465255529,..,..,..,..,88625440,..,9.07061143521901,2.25637347299468,3.36999988555908,72.598
Mexico,MEX,1992,YR1992,93.145981,54.6192031688058,11.537848195684,..,108.144,1.499,363157598242.27,3.54110241594962,4170.62338257237,0.66,..,30.4055860637979,..,..,..,..,87075136,..,11.6024353429574,3.2737089846593,3.24000000953674,72.209
Mexico,MEX,1991,YR1991,..,54.6073715887754,11.5347616965457,..,104.712,1.531,313142768453.485,4.21475483853031,3661.94796500841,4.31,..,29.9034702812612,..,..,..,..,85512621,..,11.5944926057709,3.60681221945745,3.15000009536743,71.816
Mexico,MEX,1990,YR1990,..,54.0914118161475,11.1674682990818,..,100.471,1.529,261253582805.945,5.17576838681073,3112.26859475697,..,..,29.5945130701868,..,..,..,..,83943135,..,11.8483646611837,7.36042357842718,..,71.419
Mexico,MEX,1989,YR1989,..,53.5250392242599,10.6257877003009,..,101.542,1.555,221400669713.589,4.10550933040297,2687.91484499786,..,..,..,..,..,..,..,82368930,..,12.1392112213917,6.62303853919744,..,70.956
Mexico,MEX,1988,YR1988,..,53.0111371177242,10.1329766712107,..,94.987,1.522,181611549975.804,1.28326099671234,2247.98138571693,..,..,..,..,..,..,..,80788725,..,11.4119619762249,5.9096857161935,..,70.462
Mexico,MEX,1987,YR1987,..,52.7534144396718,9.89428740451143,..,91.09,1.515,147540738281.817,1.72243931218685,1862.88620439437,..,..,..,..,..,..,..,79200081,..,12.7475743653032,7.89890084965043,..,69.963
Mexico,MEX,1986,YR1986,..,52.1829265155997,9.43645669898917,..,84.793,1.482,134550096436.744,-3.07895537553988,1733.91299341331,..,..,..,..,..,..,..,77599105,..,11.8649988837766,5.33247110712249,..,69.459
Mexico,MEX,1985,YR1985,..,52.1798400164613,9.58409424110702,..,82.01,1.429,195219789801.479,2.18769311609002,2569.23971350142,..,..,..,..,..,..,..,75983486,..,12.3125786260335,9.06312601169076,..,68.95
Mexico,MEX,1984,YR1984,..,51.9720157411456,9.38347179711412,..,77.006,1.375,184261495828.367,3.41081413565874,2478.21083598733,..,..,..,..,..,..,..,74352631,..,12.6232738045011,10.2108098222816,..,68.437
Mexico,MEX,1983,YR1983,..,51.966357159392,9.42822603462023,..,72.852,1.347,156159198584.513,-3.48642180320594,2147.71955854609,..,..,..,..,..,..,..,72709306,..,12.9993944590934,12.2241398406705,..,67.919
Mexico,MEX,1982,YR1982,..,50.5748604645181,9.15404202782993,..,69.956,1.278,184609157801.418,-0.520808042165925,2597.98290287556,..,..,..,..,..,..,..,71058650,..,11.2178724526942,8.2273870084698,..,67.396
Mexico,MEX,1981,YR1981,..,50.520846729597,9.05321638931042,..,64.407,1.208,263959336734.694,8.5256066627137,3803.03092550358,..,..,..,..,..,..,..,69407623,..,10.5458420369711,7.38445946567836,..,66.87
Mexico,MEX,1980,YR1980,..,50.5054142339052,9.08459579721701,..,56.71,1.176,205139086956.522,9.23325198467542,3027.37527353192,..,..,..,..,..,..,..,67761367,..,11.4238504988874,9.80488023716448,..,66.339
Mexico,MEX,1978,YR1978,..,50.5146737313203,9.14889786259935,..,..,1.219,102500000000,8.95694232786374,1589.27364023608,..,..,..,..,..,..,..,64494872,..,10.7402652973898,4.08554014224105,..,64.934
Mexico,MEX,1979,YR1979,..,50.4117904267085,9.0460145579876,..,..,1.21,134561403508.772,9.69817013704169,2034.98866867899,..,..,..,..,..,..,..,66123908,..,11.3428943937419,9.07342345041178,..,65.646
Mexico,MEX,1977,YR1977,..,50.2075670670542,9.14735461303017,..,..,1.186,81814159292.0354,3.3906397065774,1301.32462245746,..,..,..,..,..,..,..,62869908,..,9.95132504056247,4.06994861911215,..,64.215
"Micronesia, Fed. Sts.",FSM,2022,YR2022,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117000,..,..,..,..,23.217
"Micronesia, Fed. Sts.",FSM,2021,YR2021,..,..,..,..,..,..,404178049.753978,-3.18820992849024,3476.6508946194,..,0.124419935047626,..,..,..,..,1.10835635662079,116255,0.520998060703278,..,..,..,23.068
"Micronesia, Fed. Sts.",FSM,2023,YR2023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119000,..,..,..,..,23.379
"Micronesia, Fed. Sts.",FSM,2024,YR2024,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120000,..,..,..,..,23.555
"Micronesia, Fed. Sts.",FSM,2025,YR2025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121000,..,..,..,..,23.744
"Micronesia, Fed. Sts.",FSM,2020,YR2020,82.9259185791016,31.4285714285714,2.85714285714286,..,..,..,407515927.98229,-1.76539751774801,3542.96978797168,..,0.183574870228767,..,..,..,..,1.07904148101807,115021,0.208149507641792,6.43394851578401,0.0180237918540007,..,22.933
"Micronesia, Fed. Sts.",FSM,2019,YR2019,81.2767333984375,31.4285714285714,2.85714285714286,..,..,..,412479413.362129,1.1747905277699,3624.24909158279,..,-0.0898046344518662,..,88.30815668,88.30933155,..,1.10884475708008,113811,0.0903614535927773,19.0215708853129,0.0141425115808471,..,22.812
"Micronesia, Fed. Sts.",FSM,2018,YR2018,79.7029113769531,31.4285714285714,2.85714285714286,..,..,..,401932300,0.211653600126766,3568.291015625,4.38,-0.0446043349802494,..,88.30815668,88.30933155,..,1.16887509822845,112640,0.0662707611918449,25.1962738500986,0.0164155877890267,..,22.703
"Micronesia, Fed. Sts.",FSM,2017,YR2017,77.9439086914063,31.4285714285714,2.85714285714286,..,..,..,366666800,2.68218594445551,3289.64211697365,1.32,0.200173407793045,..,88.30815668,88.30933155,..,1.17878246307373,111461,0.0767426267266274,10.4078806698616,0.0385319744434981,..,22.608
"Micronesia, Fed. Sts.",FSM,2016,YR2016,75.9620132446289,31.4285714285714,2.85714285714286,..,..,..,332265200,0.900180416516932,3014.70035839042,12,-0.264031201601028,..,88.30815668,88.30933155,..,1.05758213996887,110215,0.0279959142208099,6.00349148812455,0.0360496232316333,..,22.526
"Micronesia, Fed. Sts.",FSM,2015,YR2015,73.9390563964844,31.4285714285714,2.85714285714286,..,..,..,316489900,4.62188400404939,2906.61701228808,2.78,-0.376106202602386,..,88.30815668,88.30933155,..,1.03515410423279,108886,-0.259999513626099,5.41824367855025,0.032192134954101,..,22.456
"Micronesia, Fed. Sts.",FSM,2014,YR2014,72.0532455444336,31.4285714285714,2.85714285714286,..,..,..,319271200,-2.30577574529325,2971.51260191356,2.91,-0.515850126743317,..,88.10876746,84.05564485,..,0.984550714492798,107444,-0.244236752390862,12.5440666117082,0.0406003278508593,..,22.399
"Micronesia, Fed. Sts.",FSM,2013,YR2013,70.2488174438477,31.4285714285714,2.85714285714286,..,..,..,317214400,-3.67976779073483,2994.79239440343,5.71,-0.568482995033264,..,87.90937825,79.80195816,..,1.102858543396,105922,0.12053008377552,5.46654155675152,0.026521776941154,..,22.355
"Micronesia, Fed. Sts.",FSM,2012,YR2012,68.4323654174805,31.4285714285714,2.85714285714286,..,..,..,327248700,-1.86681975475544,3131.38671463839,6.87,-0.643289566040039,..,87.70998903,75.54827146,..,1.15086984634399,104506,0.0326781161129475,4.89180155643093,0.0280410696667621,..,22.324
"Micronesia, Fed. Sts.",FSM,2011,YR2011,66.5939865112305,31.4285714285714,2.85714285714286,..,..,..,311301600,3.18857475473928,3009.25682468487,6.48,-0.803482592105865,..,87.51059982,71.29458477,..,1.10138940811157,103448,-0.04986921697855,4.96407310466763,0.0354254343191027,..,22.305
"Micronesia, Fed. Sts.",FSM,2010,YR2010,64.5315170288086,31.4285714285714,2.85714285714286,..,..,..,296944100,2.25938995585932,2885.30549185744,-12.25,-0.470069766044617,..,87.31121061,67.04089807,..,1.20931696891785,102916,0.142505496740341,4.6611358838246,0.0272732816714997,..,22.298
"Micronesia, Fed. Sts.",FSM,2009,YR2009,62.4268074035645,31.4285714285714,2.85714285714286,..,..,..,280284600,1.09309924105246,2721.97609035554,10.33,-0.356269478797913,..,87.11182139,62.78721138,..,1.28746926784515,102971,0.328725516796112,4.39601604940122,0.0289115684176353,..,22.305
"Micronesia, Fed. Sts.",FSM,2008,YR2008,60.6493339538574,32.1428571428571,3.57142857142857,..,..,..,263145100,-2.40849258666222,2541.26162493119,-9.97,-0.510628402233124,..,86.91243218,58.53352469,..,1.16868185997009,103549,0.506980240345001,4.28801638335656,0.0319934852578766,..,22.311
"Micronesia, Fed. Sts.",FSM,2007,YR2007,58.8818016052246,32.1428571428571,3.57142857142857,..,..,..,256787200,-1.83618529402398,2458.65839413263,-2.14,-0.533373713493347,..,86.71304296,54.27983799,..,1.15046548843384,104442,1.15891671180725,..,0.0189088329318677,..,22.317
"Micronesia, Fed. Sts.",FSM,2006,YR2006,57.1214981079102,32.1428571428571,3.57142857142857,..,..,..,253541900,-0.0810552934164832,2406.11441152466,-9.31,-0.0320445746183395,..,86.51365375,50.0261513,..,1.13184082508087,105374,1.18363726139069,..,0.0124872726970928,..,22.324
"Micronesia, Fed. Sts.",FSM,2005,YR2005,55.3657188415527,32.1428571428571,3.57142857142857,..,..,..,250281900,2.04186716395544,2358.1466999576,1.58,0.114336714148521,..,86.31426454,45.7724646,..,1.13408243656158,106135,1.13356924057007,..,0.0101362707690216,..,22.33
"Micronesia, Fed. Sts.",FSM,2004,YR2004,53.6118087768555,32.1428571428571,3.57142857142857,..,..,..,240236000,-3.08015304747474,2253.1137454982,1.56,-0.0284502394497395,..,86.11487532,41.51877791,..,1.0036598443985,106624,1.01255440711975,..,0.016520240050047,..,22.33
"Micronesia, Fed. Sts.",FSM,2003,YR2003,51.857364654541,32.1428571428571,3.57142857142857,..,..,..,245432900,1.57211506743108,2295.86817833156,8.37,..,..,85.91548611,37.26509121,..,0.629589557647705,106902,0.833284139633179,..,0.0142734119946187,..,22.33
"Micronesia, Fed. Sts.",FSM,2002,YR2002,50.1000328063965,32.1428571428571,3.57142857142857,..,..,..,242517200,0.546997672499344,2265.94410756164,-5.16,..,..,85.71609689,33.01140452,..,..,107027,0.83394581079483,..,0.00973310065295731,..,22.33
"Micronesia, Fed. Sts.",FSM,2001,YR2001,48.3374671936035,32.1428571428571,3.57142857142857,..,..,..,240970900,2.16760244050491,2248.49211533078,9.59,..,..,85.51670768,28.75771782,..,..,107170,..,..,0.00857109008570517,..,22.33
"Micronesia, Fed. Sts.",FSM,2000,YR2000,46,32.1428571428571,3.57142857142857,..,..,..,233271800,4.83390378617111,2171.88957683534,2.51,..,..,85.31731847,24.50403113,..,..,107405,0.839712262153625,..,0.0074641058190842,..,22.33
"Micronesia, Fed. Sts.",FSM,1999,YR1999,..,32.1428571428571,3.57142857142857,..,..,..,220140500,1.37443838961255,2042.70708645343,0.16,..,..,..,..,..,..,107769,..,..,0.00707232194232158,..,22.749
"Micronesia, Fed. Sts.",FSM,1998,YR1998,..,32.1428571428571,3.57142857142857,..,..,..,218873100,2.8505158599975,2022.74457978301,3.17,..,..,..,..,..,..,108206,0.876508176326752,..,0.0129895155513943,..,23.314
"Micronesia, Fed. Sts.",FSM,1997,YR1997,..,32.1428571428571,3.57142857142857,..,..,..,206626300,-6.0609374365163,1904.8638831783,3.97,..,..,..,..,..,..,108473,..,..,0.0168466041476974,..,23.889
"Micronesia, Fed. Sts.",FSM,1996,YR1996,..,32.1428571428571,3.57142857142857,..,..,..,218534700,-3.18237151897384,2017.65933284708,1.48,..,..,..,..,..,..,108311,0.809140563011169,..,0.0171437488748058,..,24.473
"Micronesia, Fed. Sts.",FSM,1995,YR1995,..,32.1428571428571,3.57142857142857,..,..,..,221575300,7.01446484549932,2060.49472264844,56.13,..,..,..,..,..,..,107535,..,..,0.0159058430691849,..,25.068
"Micronesia, Fed. Sts.",FSM,1994,YR1994,..,32.1428571428571,3.57142857142857,..,..,..,202500000,-0.534521158129181,1909.83683863058,14.59,..,..,..,..,..,..,106030,..,..,0.0102528244384257,..,25.554
"Micronesia, Fed. Sts.",FSM,1993,YR1993,..,32.1428571428571,3.57142857142857,..,..,..,198400000,8.14065510597301,1909.51001434057,2.65,..,..,..,..,..,..,103901,..,..,0.00764338967129795,..,25.62
"Micronesia, Fed. Sts.",FSM,1992,YR1992,..,32.1428571428571,3.57142857142857,..,..,..,178100000,4.00801603206413,1756.65279229874,-500.06,..,..,..,..,..,..,101386,..,..,0.0119736769247535,..,25.686
"Micronesia, Fed. Sts.",FSM,1991,YR1991,..,32.1428571428571,3.57142857142857,..,..,..,166200000,7.42734122712594,1682.54386053716,..,..,..,..,..,..,..,98779,..,..,0.0091588728439631,..,25.752
"Micronesia, Fed. Sts.",FSM,1990,YR1990,..,32.1428571428571,..,..,..,..,147200000,3.74092685650476,1528.49310516697,..,..,..,..,..,..,..,96304,..,..,0,..,25.818
"Micronesia, Fed. Sts.",FSM,1989,YR1989,..,32.1428571428571,..,..,..,..,135200000,3.52601156069363,1437.34983308881,..,..,..,..,..,..,..,94062,..,..,0,..,25.884
"Micronesia, Fed. Sts.",FSM,1988,YR1988,..,32.1428571428571,..,..,..,..,124700000,2.54890337877889,1355.67055140024,..,..,..,..,..,..,..,91984,..,..,0,..,25.95
"Micronesia, Fed. Sts.",FSM,1987,YR1987,..,32.1428571428571,..,..,..,..,116700000,1.19976004799041,1296.8828138023,..,..,..,..,..,..,..,89985,..,..,0,..,26.016
