Country Name,Country Code,Time,Time Code,"Gross enrolment ratio, early childhood education, both sexes (%) [UIS.GER.0]","Gross enrolment ratio, pre-primary, adjusted gender parity index (GPIA) [UIS.GER.02.GPIA]","Enrolment in early childhood education, female (number) [UIS.E.0.F]","Enrolment in pre-primary education, both sexes (number) [SE.PRE.ENRL]","Gross enrolment ratio, pre-primary, both sexes (%) [SE.PRE.ENRR]","Enrolment in pre-primary education, female (number) [SE.PRE.ENRL.FE]","Enrolment in pre-primary education, male (number) [UIS.E.02.M]","Gross enrolment ratio, pre-primary, male (%) [SE.PRE.ENRR.MA]","Gross enrolment ratio, pre-primary, female (%) [SE.PRE.ENRR.FE]",Percentage of enrolment in pre-primary education in private institutions (%) [SE.PRE.PRIV.ZS],"Enrolment in early childhood education, both sexes (number) [UIS.E.0.T]","Enrolment in early childhood education, male (number) [UIS.E.0.M]","Gross enrolment ratio, early childhood education, male (%) [UIS.GER.0.M]","Gross enrolment ratio, early childhood education, female (%) [UIS.GER.0.F]","Gross enrolment ratio, early childhood educational development programmes, adjusted gender parity index (GPIA) [UIS.GER.01.GPIA]"
Brazil,BRA,1985,YR1985,..,..,..,2650490,..,..,..,..,..,33.95599,..,..,..,..,..
Brazil,BRA,1986,YR1986,..,..,..,3083997,..,..,..,..,..,32.79215,..,..,..,..,..
Brazil,BRA,1987,YR1987,..,..,..,4735873,..,..,..,..,..,30.15045,..,..,..,..,..
Brazil,BRA,1988,YR1988,..,..,..,4726591,..,..,..,..,..,27.87148,..,..,..,..,..
Brazil,BRA,1989,YR1989,..,..,..,4839083,..,..,..,..,..,27.29775,..,..,..,..,..
Brazil,BRA,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,1991,YR1991,..,..,..,5283894,..,..,..,..,..,24.86553,..,..,..,..,..
Brazil,BRA,1992,YR1992,..,..,..,5574514,..,..,..,..,..,22.94941,..,..,..,..,..
Brazil,BRA,1993,YR1993,..,..,..,5780566,..,..,..,..,..,22.24543,..,..,..,..,..
Brazil,BRA,1994,YR1994,..,..,..,5686762,..,..,..,..,..,22.89064,..,..,..,..,..
Brazil,BRA,1995,YR1995,..,..,..,5749237,..,..,..,..,..,24.04453,..,..,..,..,..
Brazil,BRA,1996,YR1996,..,..,..,5714303,..,..,..,..,..,22.11295,..,..,..,..,..
Brazil,BRA,1997,YR1997,..,..,..,5718902,..,..,..,..,..,22.27428,..,..,..,..,..
Brazil,BRA,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,1999,YR1999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2002,YR2002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2007,YR2007,36.1217,..,..,4976641,53.72424,..,..,..,..,..,6574369,..,..,..,..
Brazil,BRA,2008,YR2008,38.80695,..,..,5015087,57.42272,..,..,..,..,..,6784955,..,..,..,..
Brazil,BRA,2009,YR2009,39.51782,..,..,4900441,56.28175,..,..,..,..,..,6810379,..,..,..,..
Brazil,BRA,2010,YR2010,..,..,..,4717516,..,..,..,..,..,..,6792095,..,..,..,..
Brazil,BRA,2011,YR2011,40.88388,..,..,4696625,53.87618,..,..,..,..,..,7003802,..,..,..,..
Brazil,BRA,2012,YR2012,..,..,..,4765943,..,..,..,..,..,..,7314164,..,..,..,..
Brazil,BRA,2013,YR2013,..,..,3707537,4870332,..,2381791,2488541,85.1202,87.53013,25.14736,7607577,3900040,56.17427,56.53294,..
Brazil,BRA,2014,YR2014,..,..,3837457,4971941,..,2432093,2539848,88.94427,90.72814,25.47009,7869869,4032412,59.33566,59.39575,..
Brazil,BRA,2015,YR2015,..,..,3883549,4923158,..,2407341,2515817,90.09538,90.29204,25.09302,7972230,4088681,61.44795,60.82101,..
Brazil,BRA,2016,YR2016,..,..,4030129,5040210,..,2463828,2576382,93.32141,98.26587,24.34551,8279104,4248975,63.47209,64.33166,..
Brazil,BRA,2017,YR2017,..,..,4141649,5101935,..,2494186,2607749,95.90542,96.69288,23.17248,8508731,4367082,65.84787,65.17029,..
Brazil,BRA,2018,YR2018,..,..,4259777,5157892,..,2521783,2636109,..,..,23.03214,8745184,4485407,..,..,..
Brazil,BRA,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,1972,YR1972,..,0.99381,..,336845,40.62485,163920,172925,40.74806,40.49567,2.35687,..,..,..,..,..
Canada,CAN,1973,YR1973,..,0.99625,..,341270,43.31794,166255,175015,43.39746,43.23455,2.26478,..,..,..,..,..
Canada,CAN,1974,YR1974,..,0.99083,..,349198,46.75573,169616,179582,46.96587,46.53529,2.00116,..,..,..,..,..
Canada,CAN,1975,YR1975,..,0.99174,..,384919,53.78721,187022,197897,54.005,53.55865,2.5621,..,..,..,..,..
Canada,CAN,1976,YR1976,..,0.99231,..,398476,56.51789,193620,204856,56.73079,56.29438,2.47142,..,..,..,..,..
Canada,CAN,1977,YR1977,..,0.99239,..,393147,56.16642,190852,202295,56.37549,55.94651,2.57639,..,..,..,..,..
Canada,CAN,1978,YR1978,..,0.99312,..,377841,53.71523,183334,194507,53.89588,53.52489,2.46426,..,..,..,..,..
Canada,CAN,1979,YR1979,..,..,..,377025,53.02071,..,..,..,..,2.53272,..,..,..,..,..
Canada,CAN,1980,YR1980,..,0.99865,..,378690,52.84177,184115,194575,52.87652,52.8051,2.54271,..,..,..,..,..
Canada,CAN,1981,YR1981,..,1.00477,..,397266,55.78458,193807,203459,55.65467,55.92162,2.79309,..,..,..,..,..
Canada,CAN,1982,YR1982,..,0.99925,..,391969,54.93178,190804,201165,54.95185,54.91063,3.30511,..,..,..,..,..
Canada,CAN,1983,YR1983,..,0.99572,..,400219,55.90939,194522,205697,56.02625,55.78636,3.5703,..,..,..,..,..
Canada,CAN,1984,YR1984,..,0.99661,..,402264,55.94,195590,206674,56.03245,55.84265,3.31449,..,..,..,..,..
Canada,CAN,1985,YR1985,..,0.98887,..,413674,57.16406,200246,213428,57.4754,56.83591,3.27964,..,..,..,..,..
Canada,CAN,1986,YR1986,..,1.00035,..,422085,57.84752,205391,216694,57.83766,57.85792,3.46423,..,..,..,..,..
Canada,CAN,1987,YR1987,..,1.00246,..,430128,58.33146,209569,220559,58.26155,58.40521,3.65659,..,..,..,..,..
Canada,CAN,1988,YR1988,..,1.00025,..,440623,59.05208,214495,226128,59.04495,59.0596,3.87837,..,..,..,..,..
Canada,CAN,1989,YR1989,..,0.99969,..,452230,59.86035,220145,232085,59.86942,59.8508,4.00239,..,..,..,..,..
Canada,CAN,1990,YR1990,..,0.99222,..,475000,62.12244,230400,244600,62.35883,61.87344,4.06316,..,..,..,..,..
Canada,CAN,1991,YR1991,..,0.99801,..,472802,61.16305,230057,242745,61.22225,61.10071,4.2191,..,..,..,..,..
Canada,CAN,1992,YR1992,..,1.00023,..,486609,62.50116,237183,249426,62.4943,62.50837,4.02664,..,..,..,..,..
Canada,CAN,1993,YR1993,..,0.99912,..,482446,61.7297,235195,247251,61.75624,61.70182,4.5431,..,..,..,..,..
Canada,CAN,1994,YR1994,..,0.99792,..,491140,62.70171,239442,251698,62.76555,62.63475,4.47001,..,..,..,..,..
Canada,CAN,1995,YR1995,..,0.99461,..,502300,63.93237,244523,257777,64.10099,63.75557,4.6516,..,..,..,..,..
Canada,CAN,1996,YR1996,..,0.99561,..,509589,64.44082,248071,261518,64.5792,64.29558,4.65179,..,..,..,..,..
Canada,CAN,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,1998,YR1998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,1999,YR1999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2000,YR2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2002,YR2002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2006,YR2006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2007,YR2007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2008,YR2008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2009,YR2009,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2010,YR2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2011,YR2011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2018,YR2018,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,1972,YR1972,..,1.05426,..,77875,30.06014,39634,38241,29.22998,30.90708,31.79069,..,..,..,..,..
Chile,CHL,1973,YR1973,..,1.04131,..,79363,30.75334,40104,39259,30.11144,31.40879,27.56322,..,..,..,..,..
Chile,CHL,1974,YR1974,..,..,..,109584,42.65263,..,..,..,..,26.6298,..,..,..,..,..
Chile,CHL,1975,YR1975,..,..,..,124697,48.68238,..,..,..,..,21.29001,..,..,..,..,..
Chile,CHL,1976,YR1976,..,1.05268,..,131608,51.52632,66813,64795,50.14821,52.93712,17.40776,..,..,..,..,..
Chile,CHL,1977,YR1977,..,1.05441,..,148181,58.1759,75259,72922,56.56815,59.82337,19.41544,..,..,..,..,..
Chile,CHL,1978,YR1978,..,1.04035,..,157920,62.149,79584,78336,60.88511,63.44539,17.72226,..,..,..,..,..
Chile,CHL,1979,YR1979,..,1.04109,..,162993,64.25598,82133,80860,62.92558,65.62188,17.89831,..,..,..,..,..
Chile,CHL,1980,YR1980,..,..,..,174909,69.00172,..,..,..,..,20.4209,..,..,..,..,..
Chile,CHL,1981,YR1981,..,..,..,175450,69.05224,..,..,..,..,20.8122,..,..,..,..,..
Chile,CHL,1982,YR1982,..,..,..,184526,72.29736,..,..,..,..,26.61522,..,..,..,..,..
Chile,CHL,1983,YR1983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,1984,YR1984,..,1.00731,..,176183,68.26602,87066,89117,68.01942,68.5203,41.16402,..,..,..,..,..
Chile,CHL,1985,YR1985,..,1.00373,..,202252,78.09621,99714,102538,77.95255,78.24449,43.55408,..,..,..,..,..
Chile,CHL,1986,YR1986,..,1.00137,..,209970,80.84227,103365,106605,80.78768,80.89864,45.19503,..,..,..,..,..
Chile,CHL,1987,YR1987,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,1988,YR1988,..,1.00862,..,217100,83.0512,107197,109903,82.69788,83.4166,46.06771,..,..,..,..,..
Chile,CHL,1989,YR1989,..,1.00636,..,213200,80.98212,105113,108087,80.72821,81.24488,47.71248,..,..,..,..,..
Chile,CHL,1990,YR1990,..,1.00923,..,220396,82.66731,108786,111610,82.29066,83.05733,47.73635,..,..,..,..,..
Chile,CHL,1991,YR1991,..,1.01336,..,205283,75.68037,101532,103751,75.18025,76.19834,49.13607,..,..,..,..,..
Chile,CHL,1992,YR1992,..,1.00423,..,241759,87.31071,119010,122749,87.12894,87.49899,47.24333,..,..,..,..,..
Chile,CHL,1993,YR1993,..,1.00334,..,256348,90.66819,126129,130219,90.51912,90.82262,47.58297,..,..,..,..,..
Chile,CHL,1994,YR1994,..,1.00472,..,263337,91.54453,129654,133683,91.33162,91.76511,47.79199,..,..,..,..,..
Chile,CHL,1995,YR1995,..,1.00169,..,283061,97.48018,139142,143919,97.3992,97.56409,49.44305,..,..,..,..,..
Chile,CHL,1996,YR1996,..,1.00468,..,289762,99.05987,142640,147122,98.8318,99.29621,50.68056,..,..,..,..,..
Chile,CHL,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,1998,YR1998,37.70188,0.99202,212576,434754,74.35175,212576,222178,74.64405,74.04868,45.32931,434754,222178,37.84575,37.55269,0
Chile,CHL,1999,YR1999,41.21348,0.99296,219940,449630,77.58502,219940,229690,77.85416,77.30593,..,449630,229690,41.34647,41.0755,0
Chile,CHL,2000,YR2000,42.21708,0.99885,221267,450978,78.97057,221267,229711,79.01533,78.92415,..,450978,229711,42.23032,42.20333,0
Chile,CHL,2001,YR2001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,2002,YR2002,41.14589,0.99601,206017,420576,77.83904,206017,214559,77.99196,77.68041,46.55306,420576,214559,41.21767,41.0714,0
Chile,CHL,2003,YR2003,39.23398,0.99036,191937,392995,75.21954,191937,201058,75.57719,74.8485,46.23647,392995,201058,39.4124,39.04881,0
Chile,CHL,2004,YR2004,39.97729,0.99472,193005,394314,77.73395,193005,201309,77.93582,77.5245,46.90779,394314,201309,40.07314,39.87781,0
Chile,CHL,2005,YR2005,41.6574,1.00828,201092,408013,81.80958,201092,206921,81.47555,82.15616,48.34748,408013,206921,41.47885,41.84273,0
Chile,CHL,2006,YR2006,81.91054,1.0249,199770,401899,81.91054,199770,202129,80.89658,82.96269,51.97326,401899,202129,80.89658,82.96269,0
Chile,CHL,2007,YR2007,84.01844,1.03864,203951,407418,84.01844,203951,203467,82.39332,85.70486,55.56333,407418,203467,82.39332,85.70486,0
Chile,CHL,2008,YR2008,83.64179,1.04644,202301,402496,83.64179,202301,200195,81.68957,85.66776,55.62714,402496,200195,81.68957,85.66776,0
Chile,CHL,2009,YR2009,86.41861,1.04838,208240,413895,86.41861,208240,205655,84.3149,88.60183,57.3991,413895,205655,84.3149,88.60183,0
Chile,CHL,2010,YR2010,108.15619,0.96473,248680,516183,108.15619,248680,267503,110.06089,106.17958,65.93204,516183,267503,110.06089,106.17958,0
Chile,CHL,2011,YR2011,113.28231,0.97151,263115,544104,113.28231,263115,280989,114.88868,111.61568,63.78082,544104,280989,114.88868,111.61568,0
Chile,CHL,2012,YR2012,114.30201,0.97483,268910,555046,114.30201,268910,286136,115.73208,112.81864,66.47017,555046,286136,115.73208,112.81864,0
Chile,CHL,2013,YR2013,49.0247,0.97183,353491,586616,79.03,283764,302852,80.13802,77.88076,66.64684,731552,378061,49.75128,48.27074,0.96248
Chile,CHL,2014,YR2014,50.69003,0.97777,366298,608860,81.71444,295448,313412,82.61598,80.77934,67.24912,756456,390158,51.33847,50.01714,0.95847
Chile,CHL,2015,YR2015,51.69771,0.97766,373230,616237,82.34609,298984,317253,83.25889,81.39916,67.83397,770389,397159,52.32868,51.04279,0.96497
Chile,CHL,2016,YR2016,52.50953,0.97853,378216,619062,82.36523,300552,318510,83.24273,81.45526,67.91598,779953,401737,53.11242,51.88397,0.96887
Chile,CHL,2017,YR2017,53.48393,0.98183,382724,616615,81.76367,299914,316701,82.49957,81.0007,62.57243,787974,405250,54.0185,52.92932,0.97097
Chile,CHL,2018,YR2018,54.63148,0.98208,386747,619608,82.15423,301422,318186,82.88339,81.39831,63.24305,795442,408695,55.12462,54.11986,0.97886
Chile,CHL,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,1972,YR1972,..,..,..,72417,3.35155,..,..,..,..,82.00146,..,..,..,..,..
Colombia,COL,1973,YR1973,..,..,..,74963,3.47921,..,..,..,..,80.02481,..,..,..,..,..
Colombia,COL,1974,YR1974,..,..,..,84705,3.95359,..,..,..,..,76.82663,..,..,..,..,..
Colombia,COL,1975,YR1975,..,..,..,95908,4.50153,..,..,..,..,69.69075,..,..,..,..,..
Colombia,COL,1976,YR1976,..,..,..,107553,5.0835,..,..,..,..,68.11897,..,..,..,..,..
Colombia,COL,1977,YR1977,..,..,..,116569,5.54003,..,..,..,..,67.2726,..,..,..,..,..
Colombia,COL,1978,YR1978,..,..,..,126341,6.0122,..,..,..,..,66.40441,..,..,..,..,..
Colombia,COL,1979,YR1979,..,..,..,147113,6.91505,..,..,..,..,63.77207,..,..,..,..,..
Colombia,COL,1980,YR1980,..,..,..,174369,8.07599,..,..,..,..,64.18974,..,..,..,..,..
Colombia,COL,1981,YR1981,..,..,..,204541,9.23181,..,..,..,..,62.83532,..,..,..,..,..
Colombia,COL,1982,YR1982,..,..,..,194005,8.49792,..,..,..,..,63.12415,..,..,..,..,..
Colombia,COL,1983,YR1983,..,1.0762,..,221262,9.4255,112963,108299,9.05883,9.80601,62.05991,..,..,..,..,..
Colombia,COL,1984,YR1984,..,1.03382,..,259845,10.96292,129663,130182,10.77789,11.15519,62.00004,..,..,..,..,..
Colombia,COL,1985,YR1985,..,1.03508,..,285286,11.92314,142380,142906,11.71439,12.14028,61.11376,..,..,..,..,..
Colombia,COL,1986,YR1986,..,1.03499,..,276476,11.46677,137984,138492,11.26652,11.67505,55.38311,..,..,..,..,..
Colombia,COL,1987,YR1987,..,1.03453,..,296190,12.22892,147822,148368,12.01816,12.44802,54.75134,..,..,..,..,..
Colombia,COL,1988,YR1988,..,1.03412,..,312308,12.84952,155866,156442,12.63073,13.07687,53.9016,..,..,..,..,..
Colombia,COL,1989,YR1989,..,1.03508,..,328425,13.40127,163910,164515,13.16662,13.64534,53.13511,..,..,..,..,..
Colombia,COL,1990,YR1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,1991,YR1991,..,..,..,342514,13.75988,..,..,..,..,52.13247,..,..,..,..,..
Colombia,COL,1992,YR1992,..,1.067,..,468379,18.68502,237468,230911,18.05031,19.34651,57.5267,..,..,..,..,..
Colombia,COL,1993,YR1993,..,1.01092,..,506080,20.04341,249194,256886,19.93565,20.15572,56.64697,..,..,..,..,..
Colombia,COL,1994,YR1994,..,..,..,627782,24.61129,..,..,..,..,54.9154,..,..,..,..,..
Colombia,COL,1995,YR1995,..,..,..,726721,28.21592,..,..,..,..,56.00003,..,..,..,..,..
Colombia,COL,1996,YR1996,..,1.02739,..,919680,35.17253,456715,462965,34.69415,35.67111,50.65001,..,..,..,..,..
Colombia,COL,1997,YR1997,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,1998,YR1998,36.90292,1.02617,492126,991862,36.90292,492126,499736,36.42377,37.40256,45.12079,991862,499736,36.42377,37.40256,0
Colombia,COL,1999,YR1999,38.52682,1.02151,511973,1034182,38.52682,511973,522209,38.11653,38.95452,44.68304,1034182,522209,38.11653,38.95452,0
Colombia,COL,2000,YR2000,39.99532,1.01741,528842,1070482,39.99532,528842,541640,39.65128,40.35394,40.82021,1070482,541640,39.65128,40.35394,0
Colombia,COL,2001,YR2001,39.90034,1.00934,520610,1058345,39.90034,520610,537735,39.71704,40.09146,40.52677,1058345,537735,39.71704,40.09146,0
Colombia,COL,2002,YR2002,40.87104,1.00982,526170,1069716,40.87104,526170,543546,40.67359,41.07703,37.54726,1069716,543546,40.67359,41.07703,0
Colombia,COL,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,2004,YR2004,41.5419,1.0052,522912,1065885,41.5419,522912,542973,41.43595,41.65249,37.44804,1065885,542973,41.43595,41.65249,0
Colombia,COL,2005,YR2005,43.53507,0.98816,539036,1108409,43.53507,539036,569373,43.78866,43.27038,38.27991,1108409,569373,43.78866,43.27038,0
Colombia,COL,2006,YR2006,43.66886,1.00779,543099,1105726,43.66886,543099,562627,43.5018,43.84328,38.68318,1105726,562627,43.5018,43.84328,0
Colombia,COL,2007,YR2007,42.36822,0.99264,520048,1067341,42.36822,520048,547293,42.52124,42.20837,40.97472,1067341,547293,42.52124,42.20837,0
Colombia,COL,2008,YR2008,..,0.99615,..,1312470,52.47498,640452,672018,52.57407,52.3714,33.79734,..,..,..,..,..
Colombia,COL,2009,YR2009,..,0.99516,..,1371863,55.81328,669044,702819,55.94566,55.67489,30.48993,..,..,..,..,..
Colombia,COL,2010,YR2010,..,0.99892,..,1301689,53.91874,636013,665676,53.94719,53.88899,27.92879,..,..,..,..,..
Colombia,COL,2011,YR2011,..,1.00117,..,1309386,55.53343,640524,668862,55.50165,55.56665,28.00671,..,..,..,..,..
Colombia,COL,2012,YR2012,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,2013,YR2013,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,2016,YR2016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,2017,YR2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,2018,YR2018,..,1.00108,..,1739958,78.4989,850474,889484,78.4576,78.54215,21.09229,..,..,..,..,..
Colombia,COL,2019,YR2019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,2020,YR2020,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,1972,YR1972,..,1.04326,..,13088,11.31602,6598,6490,11.06923,11.56976,12.80562,..,..,..,..,..
Costa Rica,CRI,1973,YR1973,..,1.02261,..,15071,13.28778,7524,7547,13.13778,13.44172,14.38524,..,..,..,..,..
Costa Rica,CRI,1974,YR1974,..,0.95382,..,15578,13.9698,7510,8068,14.29584,13.6357,13.75016,..,..,..,..,..
Costa Rica,CRI,1975,YR1975,..,1.01947,..,15608,14.08715,7789,7819,13.95029,14.22726,11.07125,..,..,..,..,..
Costa Rica,CRI,1976,YR1976,..,1.04544,..,18074,16.4327,9138,8936,16.05519,16.81944,10.35742,..,..,..,..,..
Costa Rica,CRI,1977,YR1977,..,0.83326,..,18971,17.32796,8504,10467,18.88225,15.73387,10.14707,..,..,..,..,..
Costa Rica,CRI,1978,YR1978,..,..,..,19516,17.79861,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,1979,YR1979,..,..,..,20200,18.211,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,1980,YR1980,..,1.00592,..,21857,19.21832,10792,11065,19.16216,19.27625,12.86544,..,..,..,..,..
Costa Rica,CRI,1981,YR1981,..,1.01294,..,23969,20.23811,11857,12112,20.10858,20.37215,8.59861,..,..,..,..,..
Costa Rica,CRI,1982,YR1982,..,1.00109,..,27584,22.16277,13539,14045,22.1509,22.17509,11.41966,..,..,..,..,..
Costa Rica,CRI,1983,YR1983,..,1.01748,..,31008,23.68288,15324,15684,23.47834,23.89596,10.97781,..,..,..,..,..
Costa Rica,CRI,1984,YR1984,..,1.01307,..,29220,21.38623,14393,14827,21.24851,21.52997,10.94114,..,..,..,..,..
Costa Rica,CRI,1985,YR1985,..,1.02567,..,36356,25.94115,18020,18336,25.61108,26.28585,10.708,..,..,..,..,..
Costa Rica,CRI,1986,YR1986,..,1.01047,..,38705,26.83115,19032,19673,26.69299,26.97547,11.68841,..,..,..,..,..
Costa Rica,CRI,1987,YR1987,..,1.01575,..,38950,26.33946,19208,19742,26.13484,26.55313,7.81001,..,..,..,..,..
Costa Rica,CRI,1988,YR1988,..,1.01541,..,41155,27.2128,20298,20857,27.006,27.42862,10.71802,..,..,..,..,..
Costa Rica,CRI,1989,YR1989,..,1.00845,..,43641,28.20899,21451,22190,28.09181,28.33124,11.41587,..,..,..,..,..
Costa Rica,CRI,1990,YR1990,..,1.00785,..,46638,29.3866,22912,23726,29.27329,29.50486,10.93314,..,..,..,..,..
Costa Rica,CRI,1991,YR1991,..,1.01175,..,52040,32.0973,25612,26428,31.91171,32.29109,10.72444,..,..,..,..,..
Costa Rica,CRI,1992,YR1992,..,1.01024,..,52644,31.85044,25884,26760,31.69002,32.01801,10.21199,..,..,..,..,..
Costa Rica,CRI,1993,YR1993,..,1.00229,..,53774,32.02759,26327,27447,31.99175,32.06504,10.36746,..,..,..,..,..
Costa Rica,CRI,1994,YR1994,..,1.0059,..,55125,32.50027,27035,28090,32.40618,32.5986,11.26531,..,..,..,..,..
Costa Rica,CRI,1995,YR1995,..,1.00227,..,58371,34.32195,28575,29796,34.28374,34.36189,9.34025,..,..,..,..,..
Costa Rica,CRI,1996,YR1996,..,0.9851,..,60710,35.77152,29457,31253,36.03399,35.4972,10.04777,..,..,..,..,..
Costa Rica,CRI,1997,YR1997,..,0.98873,..,71104,84.06119,34568,36536,84.52711,83.5743,18.34637,..,..,..,..,..
Costa Rica,CRI,1998,YR1998,..,1.00358,..,67325,40.47092,32977,34348,40.39991,40.54516,8.7085,..,..,..,..,..
Costa Rica,CRI,1999,YR1999,16.60123,0.99037,38976,75396,45.90152,36677,38719,46.11875,45.6744,15.46501,80332,41356,16.71598,16.48117,0.91236
Costa Rica,CRI,2000,YR2000,16.31146,1.0028,38080,74288,45.65473,36364,37924,45.59214,45.72018,15.93797,77875,39795,16.30081,16.32261,0.96003
Costa Rica,CRI,2001,YR2001,20.34787,1.00097,46882,93733,58.15135,45839,47894,58.12379,58.18018,14.66933,96023,49141,20.36468,20.33027,0.87547
